genre|_indie,genre|alt_z,genre|art_pop,genre|atl_hip_hop,genre|baroque_pop,genre|bedroom_pop,genre|brooklyn_indie,genre|canadian_shoegaze,genre|chamber_pop,genre|classic_pakistani_pop,genre|desi_emo_rap,genre|desi_hip_hop,genre|desi_pop,genre|electropop,genre|hip_hop,genre|indie_pop,genre|indie_rock,genre|indietronica,genre|la_pop,genre|modern_dream_pop,genre|modern_indie_folk,genre|neo,genre|norwegian_indie,genre|ontario_indie,genre|pakistani_electronic,genre|pakistani_hip_hop,genre|pakistani_indie,genre|pakistani_pop,genre|pakistani_rock,genre|pov,genre|rap,genre|singer,genre|songwriter,genre|speed_up_turkce,genre|sufi,genre|swedish_electropop,genre|swedish_indie_pop,genre|swedish_pop,genre|synthpop,genre|unknown,genre|urdu_hip_hop,genre|vapor_soul,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_pop,artist_pop,track_pop,subject|high,subject|low,polar|Negative,polar|Neutral,polar|Positive,key|0,key|1,key|2,key|3,key|4,key|5,key|6,key|7,key|8,key|9,key|10,key|11,mode|0,mode|1,id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138562091503268,0.09901890404402969,0.14353284413402884,0.02591906902935731,0.1226646959288919,0.0,0.022333866179493036,0.09654736309599093,0.11010639947885972,0.057575757575757586,0.057575757575757586,0.08571428571428572,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5EBCRL7xDZztH4WV5RL5N4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581992998550692,0.0,0.0,0.5133166291172234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11607843137254902,0.08968652787748266,0.13005039342233224,0.0022216344882306257,0.0849056832362099,0.1903055848261328,0.03466544873258736,0.019400531174908312,0.11629338958339797,0.10909090909090909,0.10909090909090909,0.10714285714285715,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3yqoD9SYDfwvNEdU2NEpFx
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931487035169249,0.0,0.6090280240755929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12261437908496733,0.12103374012921753,0.15249756873839626,0.014176143877281142,0.1606256284755455,0.10874604847207588,0.013793103448275862,0.08794738839003416,0.0355647237646183,0.0787878787878788,0.0787878787878788,0.09047619047619047,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2nm8qZvJwIsudW5eKS6pUB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06614379084967321,0.0,0.0,0.01031473155249934,0.2,0.016396206533192834,0.024617492578214207,0.04772985961805996,0.03093960356112542,0.024242424242424246,0.024242424242424246,0.03571428571428571,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0Qdk23RC0vqmRAKofy4fOW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013594771241830068,0.06145010768126346,0.12042259747148794,0.004231684739486908,0.19818272131425593,0.00016880927291886198,0.017264215574332036,0.016112305552042492,0.15212178552594846,0.024242424242424246,0.024242424242424246,0.0380952380952381,0.0,0.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2FxikwNzvmHEIGCFn9e6kV
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016470588235294122,0.01349605168700646,0.007841923790999905,0.005606982279820153,0.17496193810752636,0.2,0.03146837177437772,0.04342987226508158,0.10511368923907316,0.024242424242424246,0.024242424242424246,0.052380952380952375,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2acU3Vc0EIiqToLy06O6Z7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12392156862745099,0.1016511127063891,0.12028998320219259,0.01592171383231949,0.09217479797918611,0.00016206533192834565,0.053847910481845174,0.008524092576198308,0.038721034835747764,0.01515151515151515,0.01515151515151515,0.05714285714285714,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1lnvZbdqcmybMQD5LIWxNB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04915032679738563,0.055946398659966506,0.13270267880823977,0.000952129066384555,0.17859649547901446,1.635405690200211e-05,0.13423155971683032,0.019906412039964592,0.10693612929242802,0.024242424242424246,0.024242424242424246,0.05952380952380953,0.0,0.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4CUoUbyhYYuITBTVr7vxfA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304575163398693,0.02555635319454416,0.09162761913181859,0.003385347791589527,0.17112546088206668,0.0,0.015939712263073762,0.04975338307828508,0.05394732760492602,0.024242424242424246,0.024242424242424246,0.06904761904761905,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1FWjCuVn0NslGCQdFXqCyH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931487035169249,0.0,0.6090280240755929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16470588235294117,0.120076573342905,0.15892494032357884,0.08204178788680243,0.14184708205619023,0.0,0.031011646494633484,0.14890603262931584,0.02787014920743245,0.0787878787878788,0.0787878787878788,0.11666666666666665,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4T4zLKjpso1xQAq0osYzV3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09359477124183008,0.07724335965541995,0.13159755989744498,0.18307326104205235,0.09479975608081641,0.0,0.06800639415391642,0.10362969520677881,0.002644476843378718,0.0787878787878788,0.0787878787878788,0.13333333333333333,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4LIQacKPUjto8rVlVuY09O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05647058823529412,0.11409428092845181,0.16414994253381665,0.0017984660142819353,0.13356836804335623,0.005437302423603794,0.02005023978077186,0.023700518527886686,0.08873189192542733,0.10606060606060606,0.10606060606060606,0.15476190476190477,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,5FCMqNc9fodjQRIXbG7Ld1
0.39254138649407283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790086684876787,0.0,0.0,0.6799803050767596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39254138649407283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142483660130719,0.2,0.17757934753779508,0.04448558582385612,0.0027444946551814656,6.1116965226554275e-06,0.01292532541676182,0.17242949285443282,0.14750752241213516,0.10909090909090909,0.10909090909090909,0.13095238095238096,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3wTgyWjqIU4tg25T7qqm9l
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931487035169249,0.0,0.6090280240755929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1631372549019608,0.09495094520220149,0.1374767925028733,0.011108172441153134,0.10550150834130917,0.00019452054794520549,0.020506965060516098,0.06720627292272671,0.030984582932655047,0.0787878787878788,0.0787878787878788,0.10952380952380952,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4klMH7SD2ypbWvV8GxR452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829806182961273,0.0,0.0,0.0,0.3463453133176432,0.0,0.0,0.0,0.3829806182961273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829806182961273,0.3829806182961273,0.3829806182961273,0.3829806182961273,0.0,0.0,0.0,0.16915032679738565,0.12127303182579566,0.17041817699584474,0.02380322665961386,0.06511753754699685,7.207586933614331e-07,0.002466316510618866,0.1398001770583028,0.09154387815243359,0.1393939393939394,0.1393939393939394,0.1738095238095238,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0g4fzRkbLeCDUCoe5iUOcf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567009353340442,0.0,0.0,0.5127701579532268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30670433900016875,0.0,0.0,0.0,0.0,0.0,0.0,0.567009353340442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117648,0.09399377841588896,0.1321810626823446,0.00856916159746099,0.041492914632324136,0.00012413066385669126,0.013427723224480477,0.00978879473883901,0.11630579768588892,0.10606060606060606,0.10606060606060606,0.1357142857142857,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,54chAr0cMNDC81EuDnFIgL
0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13647058823529412,0.10045465422349845,0.16224029705596324,0.13916953186987568,0.02251244835899735,0.0,0.014569536423841057,0.1468825091690907,0.012570958836120007,0.17575757575757578,0.17575757575757578,0.19523809523809524,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5cc9Zbfp9u10sfJeKZ3h16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931487035169249,0.0,0.6090280240755929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14169934640522877,0.1416128260349366,0.14863407302625764,0.01692673895794763,0.04209867419423882,1.9620653319283457e-05,0.2,0.16028835209308212,0.03873809597667277,0.0787878787878788,0.0787878787878788,0.05,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5l1TyIIMmF9dl9xKqTwZjr
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319191641347254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43778441462651096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221485837215762,0.0,0.12758169934640526,0.09375448671931084,0.11903456811952967,0.11801110817244116,0.0780404082011768,6.174920969441518e-07,0.062068965517241385,0.0773238902238523,0.01071284548810374,0.0484848484848485,0.0484848484848485,0.12857142857142856,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3yBbbbZNbo4ymn99Y2zoCj
0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.6532853574811418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05568627450980393,0.03393156257477866,0.10419945186102027,0.00417878868024332,0.196769282336455,0.0017218124341412016,0.03603562457182006,0.02977108890856204,0.007364208828364927,0.19090909090909092,0.19090909090909092,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2DWf9b143xSKlm7ZWn4nVP
0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.6532853574811418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035032679738562104,0.04087102177554439,0.11857483865263903,0.006982279820153401,0.18606753007596225,2.5500526870389885e-06,0.029184745375656542,0.00700644998102947,0.0564987436796228,0.19090909090909092,0.19090909090909092,0.1357142857142857,0.0,0.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,64u6Y9b4sRGREmG4a6PX9E
0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.6532853574811418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031895424836601315,0.13945920076573345,0.18317566970205995,0.003015075376884424,0.0004183779374290756,0.0,0.011692167161452383,0.018641709877323897,0.04343301175667713,0.19090909090909092,0.19090909090909092,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,6lMMiFxOnNZBEJFc4UQPwS
0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.6532853574811418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353588710858992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04470588235294118,0.15884182818856185,0.2,0.0045490610949484285,0.0,0.08914646996838778,0.05750171271979905,0.13069432148728974,0.20000000000000007,0.19090909090909092,0.19090909090909092,0.1523809523809524,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,6QqUgSjdtWhqsEdz72XhCD
